,CECPlantID,PlantName,Capacity_Latest,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,COUNTY,ALR_VALB,EAL_VALB,EAL_VALT,RISK_VALUE,RISK_SCORE,RISK_SPCTL,EAL_SPCTL,BUILDVALUE,AREA,DISASTER,DISASTER_DATE
437,S0725,High Desert Solar,100.0,34.75,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
438,S0410,Adelanto Solar I,20.0,34.75,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
439,S0333,Alamo Solar LLC,20.0,34.75,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
440,S9276,Expressway Solar C2,1.5,34.75,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
441,S0299,Expressway Solar A,2.0,34.75,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
442,S0413,Expressway Solar B,2.0,34.75,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
443,S9275,Cami Solar  LLC,1.5,34.75,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
444,S9004,Farm ACW,1.0,33.25,-117.25,3.283,4.423,5.523,6.648000000000001,6.885,7.348999999999999,7.401000000000001,7.062,5.985,4.789,3.7310000000000003,2.9370000000000003,5.504,SAN DIEGO,0.001180539133902,671821241.0619893,799862388.2535374,959720165.3153406,99.68183264397072,89.65517241379311,89.65517241379311,569080026040.0,4571.49119037,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Winter storms, Winter storms, Wildfire (West Fire), Wildfire (Lilac Fire), Storm System, Wildfires, Wildfires, Rainstorms, Wildfires, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-12-01 00:00:00, 2017-01-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-05-13 00:00:00, 2014-01-01 00:00:00, "
445,S0403,Genentech Inc - Oceanside,4.1,33.25,-117.25,3.283,4.423,5.523,6.648000000000001,6.885,7.348999999999999,7.401000000000001,7.062,5.985,4.789,3.7310000000000003,2.9370000000000003,5.504,SAN DIEGO,0.001180539133902,671821241.0619893,799862388.2535374,959720165.3153406,99.68183264397072,89.65517241379311,89.65517241379311,569080026040.0,4571.49119037,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Winter storms, Winter storms, Wildfire (West Fire), Wildfire (Lilac Fire), Storm System, Wildfires, Wildfires, Rainstorms, Wildfires, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-12-01 00:00:00, 2017-01-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-05-13 00:00:00, 2014-01-01 00:00:00, "
446,S0441,Park Meridian,1.49,33.75,-117.25,3.283,4.423,5.523,6.648000000000001,6.885,7.348999999999999,7.401000000000001,7.062,5.985,4.789,3.7310000000000003,2.9370000000000003,5.504,RIVERSIDE,0.002282872929652,955920911.1675476,1190667489.1085763,1590497610.375964,99.93636652879412,98.27586206896552,94.82758620689656,418735926451.0,7376.80539999,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Fires (Fairview and Mosquito Fires), Drought, Fires, High winds and wildfires, Wildfires (Eagle, Sandalwood, Reche, and Wolf fires), Winter storms, Winter storms, Wildfire (Holy Fire), Wildfires (Cranston & Carr Fire), Storm System, Wildfires, Wildfires, Rainstorms, Drought, Wildfire (Silver Fire), Wildfire (Mountain Fire), ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2022-09-01 00:00:00, 2021-10-01 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-10-10 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-08-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, 2013-08-07 00:00:00, 2013-07-15 00:00:00, "
447,S0198,SPVP028 San Bernardino (Vista 28),4.86,34.25,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
448,S0377,Kohl's - San Bernardino - Central,1.0,34.25,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
449,S0370,Kohl's - San Bernardino - Mill,1.0,34.25,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
450,S9001,FPUD - Sanitary,1.0,33.25,-117.25,3.283,4.423,5.523,6.648000000000001,6.885,7.348999999999999,7.401000000000001,7.062,5.985,4.789,3.7310000000000003,2.9370000000000003,5.504,SAN DIEGO,0.001180539133902,671821241.0619893,799862388.2535374,959720165.3153406,99.68183264397072,89.65517241379311,89.65517241379311,569080026040.0,4571.49119037,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Winter storms, Winter storms, Wildfire (West Fire), Wildfire (Lilac Fire), Storm System, Wildfires, Wildfires, Rainstorms, Wildfires, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-12-01 00:00:00, 2017-01-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-05-13 00:00:00, 2014-01-01 00:00:00, "
451,S9153,Loma Linda VA Health Care System,2.83,34.25,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
452,S0451,SunE - San Bernardino,1.9,34.25,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
453,S0189,SPVP011 Redlands RDC 4,5.02,34.25,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
454,S0129,UCSD Solar PV System,1.2,32.75,-117.25,3.258,4.322,5.35,6.297,6.148000000000001,5.941,6.273000000000001,6.176,5.569999999999999,4.51,3.624,2.9579999999999997,5.038,SAN DIEGO,0.001180539133902,671821241.0619893,799862388.2535374,959720165.3153406,99.68183264397072,89.65517241379311,89.65517241379311,569080026040.0,4571.49119037,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Winter storms, Winter storms, Wildfire (West Fire), Wildfire (Lilac Fire), Storm System, Wildfires, Wildfires, Rainstorms, Wildfires, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-12-01 00:00:00, 2017-01-01 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-05-13 00:00:00, 2014-01-01 00:00:00, "
455,S0190,SPVP013 Redlands,4.93,34.25,-117.25,3.3,4.537000000000001,5.676,7.015000000000001,7.709999999999999,8.324000000000002,7.814,7.3340000000000005,6.295,5.044,3.78,2.9739999999999998,5.822,SAN BERNARDINO,0.00233725812096,882565705.5747243,1137542458.041312,1523897374.020888,99.90454979319122,96.55172413793105,93.10344827586206,377607290209.0,20308.29540012,"Hurricane Hilary, Severe winter storms, Severe winter storms, Severe winter storms, Severe winter storms, Tropical Storm Kay, Winter Storms, Drought, Fires (Creek, El Dorado, and Valley Fires), Fires (Creek, El Dorado, and Valley Fires), Fires, High winds and wildfires, Earthquakes, Earthquakes, Winter storms, Winter storms, Monsoonal Rainstorms, Storm System, Wildfire (Blue Cut Fire), Wildfires, Wildfires, Rainstorms, Drought, ","2023-08-20 00:00:00, 2023-03-01 00:00:00, 2023-02-01 00:00:00, 2023-01-01 00:00:00, 2022-12-27 00:00:00, 2022-09-09 00:00:00, 2021-12-01 00:00:00, 2021-10-01 00:00:00, 2023-09-05 00:00:00, 2023-09-04 00:00:00, 2020-08-01 00:00:00, 2019-10-27 00:00:00, 2019-07-05 00:00:00, 2019-07-04 00:00:00, 2019-02-01 00:00:00, 2019-01-01 00:00:00, 2018-07-01 00:00:00, 2017-01-01 00:00:00, 2016-08-16 00:00:00, 2015-07-01 00:00:00, 2015-06-01 00:00:00, 2015-07-18 00:00:00, 2014-01-01 00:00:00, "
